CreditScore,Geography,Gender,Age,Tenure,Balance,HasCrCard,IsActiveMember,EstimatedSalary,Exited
596,France,Male,34,4,99441.21,0,1,4802.27,0
746,France,Female,32,4,0,1,1,72909.75,0
523,France,Female,26,4,0,1,0,185488.81,0
624,France,Male,44,3,0,1,0,88407.51,0
553,Spain,Male,38,1,181110.13,1,0,184544.59,0
850,Spain,Male,33,3,100476.46,1,1,136539.13,0
599,France,Male,33,2,51949.95,1,0,85045.92,0
492,France,Male,35,8,121063.49,0,0,85421.48,0
707,Spain,Male,48,8,88441.64,1,1,119903.2,1
743,France,Female,30,1,127023.39,1,1,138780.89,0
522,France,Male,41,5,144147.68,1,1,14789.9,0
681,Spain,Female,57,2,173306.13,0,1,131964.66,0
826,France,Female,49,0,0,0,0,178709.98,1
630,France,Female,28,8,106425.75,1,1,20344.84,0
430,France,Female,66,6,135392.31,1,1,172852.06,1
806,France,Female,67,1,0,0,1,103945.58,0
703,Spain,Male,39,6,152685.4,0,0,183656.12,0
755,France,Female,38,1,82083.52,0,1,10333.78,0
612,Spain,Female,63,2,131629.17,1,0,122109.58,1
719,France,Female,54,7,0,1,1,125041.52,0
554,France,Female,55,0,108477.27,0,1,140003,1
683,France,Male,30,4,114779.35,0,0,183171.47,0
749,France,Male,41,5,57568.94,1,1,61128.29,0
724,Spain,Male,36,1,0,1,0,52462.25,0
770,Spain,Male,30,8,0,0,1,50839.85,0
680,France,Male,37,4,0,1,0,61240.87,0
699,France,Female,32,4,110559.46,1,1,127429.56,0
442,France,Male,34,4,0,1,0,68343.08,0
529,France,Male,46,8,0,0,0,126511.94,1
574,Spain,Male,36,3,0,1,1,8559.66,0
605,France,Male,33,9,128152.82,0,0,147822.81,0
515,France,Male,45,7,120961.5,1,1,39288.11,1
632,France,Male,65,6,129472.33,1,1,85179.48,0
558,France,Male,32,10,105000.23,1,0,190019.61,0
434,France,Male,55,8,109339.17,1,0,96405.88,1
525,France,Female,59,6,55328.4,1,0,83342.73,1
640,France,Male,23,3,72012.76,1,0,161333.13,0
690,France,Female,36,6,110480.48,0,0,81292.33,0
607,Spain,Male,34,9,132439.99,1,0,177747.72,0
850,France,Female,46,3,0,1,1,187980.21,0
780,France,Male,34,5,94108.54,1,0,177235.21,0
616,France,Female,28,10,105173.99,0,1,29835.37,1
618,Spain,Female,40,8,0,1,0,80204.38,0
676,France,Male,29,7,131959.86,0,0,189268.81,0
507,France,Male,33,7,0,1,1,85411.01,0
490,France,Male,34,5,122952.9,0,0,154360.97,0
678,France,Male,36,0,107379.68,1,1,84460.18,0
637,France,Male,30,6,122641.56,1,0,65618.01,0
602,France,Female,33,8,0,1,1,112928.74,0
744,Spain,Female,30,1,124037.28,1,1,142210.94,0
640,France,Female,50,9,117565.03,0,0,82559.77,0
684,France,Female,38,5,133189.4,0,0,127388.06,0
495,France,Male,39,8,120252.02,1,1,10160.23,0
559,France,Female,28,3,152264.81,0,0,64242.31,0
684,France,Male,38,5,105069.98,1,1,198355.28,0
613,France,Male,42,7,115076.06,1,1,79323.61,0
794,France,Male,30,8,0,1,1,24113.91,0
736,France,Female,42,7,117280.23,0,0,41921.06,1
692,France,Male,49,6,110540.43,0,1,107472.99,0
703,Spain,Male,36,7,135095.47,1,0,143859.66,0
720,France,Male,23,0,187861.18,1,1,104120.17,0
777,France,Male,44,3,124655.59,0,1,79792.3,0
653,France,Male,44,8,0,1,1,154639.72,0
552,France,Female,38,9,134105.01,0,0,57850.1,0
708,France,Female,34,4,0,1,1,62868.33,0
647,France,Female,40,9,0,0,1,92357.21,0
597,France,Male,52,8,83693.34,1,1,161083.53,0
501,France,Male,42,9,114631.23,0,1,91429.74,0
709,France,Male,44,9,128601.98,1,0,117031.2,0
621,France,Female,34,2,91258.52,1,0,44857.4,0
799,France,Male,70,8,70416.75,1,1,36483.52,0
675,France,Female,33,6,0,1,0,34045.61,0
561,France,Female,35,5,0,1,0,59981.62,0
707,France,Female,42,10,0,1,1,152944.39,0
670,France,Male,33,6,88294.6,1,0,66979.06,0
649,Spain,Female,32,7,0,1,0,28797.32,0
524,France,Male,28,1,93577.3,1,1,51670.82,0
689,France,Female,30,5,136650.89,1,1,41865.72,1
573,Spain,Female,72,8,98765.84,1,1,96015.53,0
657,France,Male,33,1,84309.57,0,0,103914.4,0
686,Spain,Male,39,10,136258.06,0,0,89199.51,0
683,France,Female,29,9,0,1,1,48849.89,0
753,France,Female,47,1,131160.85,1,0,197444.69,0
520,Spain,Female,30,4,145222.99,0,0,145160.96,0
547,France,Male,25,4,98141.57,1,1,52309.8,0
653,France,Male,47,6,0,1,0,50695.93,1
648,Spain,Female,28,9,102282.61,1,1,157891.11,0
639,France,Female,37,4,116121.84,0,1,181850.74,0
711,France,Female,25,5,190066.54,0,0,51345.39,1
484,France,Female,55,8,149349.58,0,0,137519.92,1
721,France,Male,36,1,155176.83,1,1,49653.37,0
548,France,Male,32,2,98986.28,1,1,55867.38,0
679,France,Male,41,8,147726.98,1,0,172749.4,1
553,France,Male,41,1,0,1,0,90607.31,0
757,France,Male,36,7,144852.06,0,0,130861.95,0
581,France,Male,54,4,89299.81,0,0,5558.47,1
718,Spain,Male,40,9,0,0,0,121537.91,0
625,France,Male,41,6,97663.16,1,0,57128.78,0
744,Spain,Male,39,4,95161.75,1,0,19409.77,0
799,France,Male,31,9,154586.92,0,1,88604.89,1
751,Spain,Female,34,8,127095.14,0,0,479.54,0
781,France,Male,35,7,92526.15,1,1,173837.54,0
777,France,Female,46,0,107362.8,1,0,487.3,0
704,Spain,Female,24,2,0,1,0,35600.25,1
539,France,Female,47,2,127286.04,1,1,166929.43,1
716,France,Female,29,6,0,1,1,98998.61,0
670,France,Male,37,2,0,1,1,54229.74,0
555,France,Male,40,10,139930.18,1,1,105720.09,0
679,France,Female,30,4,77949.69,1,1,121151.46,0
571,France,Male,38,1,121405.04,1,1,154844.22,0
512,Spain,Female,35,5,124580.69,1,1,18785.48,0
697,France,Male,35,5,133087.76,1,0,64771.61,0
424,Spain,Male,34,7,0,1,1,16250.61,0
684,France,Female,43,7,0,1,0,131093.99,0
697,Spain,Male,62,7,0,1,0,129188.18,1
580,France,Male,45,8,103741.14,1,0,47428.73,1
600,France,Female,32,7,98877.95,1,0,132973.21,0
521,France,Male,37,5,105843.26,1,1,84908.2,0
664,Spain,Male,44,7,77526.66,0,0,57338.56,1
634,France,Male,77,5,0,1,1,161579.85,0
445,France,Female,33,7,0,1,0,122625.68,0
702,France,Female,36,2,105264.88,1,1,52909.87,0
485,France,Male,37,5,0,0,1,170226.47,0
582,France,Female,40,3,110150.43,1,1,191757.65,1
605,Spain,Female,57,2,0,1,0,66652.75,1
628,France,Male,25,7,0,1,1,195977.75,0
604,Spain,Female,28,6,0,1,1,69056.26,0
724,France,Male,31,9,138166.3,1,0,12920.43,0
567,France,Male,40,7,122265.24,1,0,138552.74,0
779,Spain,Female,55,0,133295.98,1,0,22832.71,1
785,France,Male,36,2,0,0,1,61811.1,0
563,France,Female,32,0,148326.09,1,0,191604.27,1
821,France,Female,31,2,68927.57,1,1,25445,0
747,France,Female,47,5,139914.6,0,1,129964.56,1
600,France,Female,58,8,118723.11,0,0,6209.51,1
625,Spain,Male,32,7,106957.28,1,1,134794.02,0
773,France,Female,41,7,190238.93,1,1,57549.65,0
726,France,Female,53,1,113537.73,0,1,28367.21,0
641,Spain,Female,40,4,101090.27,1,1,51703.09,0
649,France,Female,46,2,0,1,1,66602.7,0
434,Spain,Male,33,3,0,1,1,2739.71,0
738,France,Female,38,7,0,0,0,69227.42,0
762,Spain,Female,60,10,168920.75,1,0,31445.03,1
507,France,Male,31,9,111589.67,1,0,150037.19,0
606,France,Female,27,6,172310.33,0,1,111448.92,0
655,France,Male,34,7,118028.35,1,0,51226.32,1
697,France,Male,51,1,147910.3,1,1,53581.14,0
504,France,Male,42,7,131287.36,1,1,149697.78,0
653,France,Female,74,0,121276.32,1,1,160348.31,0
660,Spain,Male,38,6,109869.32,1,1,154641.91,0
652,France,Female,34,6,97435.85,1,1,104331.76,0
669,France,Female,42,9,0,0,0,135630.32,0
594,France,Male,35,2,133853.27,1,1,65361.66,0
756,France,Male,32,0,109528.16,1,1,56176.31,0
642,France,Female,33,4,84607.34,0,1,60059.47,0
486,France,Male,37,1,101438,0,0,51364.56,0
804,France,Male,55,7,0,1,1,118752.6,0
629,France,Male,59,9,113657.83,1,1,116848.79,1
581,Spain,Female,44,7,189318.16,1,0,45026.23,1
667,France,Male,31,3,99513.91,1,1,189657.26,0
667,Spain,Male,35,4,97585.32,0,0,57213.46,0
679,France,Male,29,3,0,1,1,63687.06,0
680,France,Female,43,4,0,1,1,58761.33,0
644,Spain,Male,32,3,136659.74,1,1,14187.78,0
571,France,Female,30,4,85755.86,1,0,145115.95,0
627,Spain,Female,35,7,0,1,0,187718.26,0
536,France,Male,39,4,0,1,0,27150.35,0
599,Spain,Male,33,4,51690.89,1,0,111622.76,1
744,Spain,Male,34,3,0,1,0,27244.35,0
709,France,Female,34,2,111669.68,1,0,57029.66,0
653,France,Male,31,2,154741.45,0,0,25183.01,0
648,France,Male,31,7,125681.51,0,1,129980.93,0
663,France,Female,37,8,155303.71,1,0,118716.63,0
613,France,Female,43,4,140681.68,0,1,20134.07,0
620,France,Male,28,9,71902.52,0,1,190208.23,0
661,France,Male,51,6,146606.6,1,1,68021.9,0
669,France,Male,45,1,123949.75,0,0,110881.56,0
767,France,Female,33,1,144753.21,1,1,132480.75,0
491,France,Female,72,6,91285.22,1,1,7032.95,0
653,France,Male,43,0,0,1,0,27862.58,0
679,France,Male,58,8,125850.53,1,1,87008.17,0
687,France,Male,28,7,108116.66,1,1,27411.19,0
837,France,Female,38,2,0,1,1,46395.21,0
850,France,Male,28,8,67639.56,1,1,194245.29,0
663,Spain,Female,53,6,150200.23,0,1,151317.27,1
547,Spain,Female,22,7,141287.15,1,0,118142.79,0
627,France,Female,41,6,0,1,1,138700.75,1
707,France,Male,37,1,0,0,1,6035.51,0
629,France,Female,43,0,0,1,1,41263.69,0
687,France,Female,36,4,97157.96,0,1,63185.05,0
588,France,Female,36,2,0,1,0,92536,1
502,France,Female,33,6,125241.17,1,1,158736.07,0
793,France,Male,54,2,128966.13,0,0,18633.4,1
727,France,Male,59,5,152581.06,1,0,71830.1,1
632,Spain,Female,32,1,0,1,0,19525.65,0
474,France,Female,37,5,142688.57,1,1,110953.33,0
850,France,Female,31,1,130089.56,1,1,4466.21,0
584,France,Male,36,9,0,1,1,105818.51,0
713,France,Female,32,1,117094.02,0,0,149558.83,1
742,Spain,Male,24,8,0,1,0,4070.28,0
607,France,Female,39,10,0,1,0,132741.13,1
761,Spain,Female,34,2,0,1,0,61251.25,0
600,France,Male,49,7,90218.9,1,0,91347.76,0
650,Spain,Male,42,4,194532.66,1,0,171045.31,1
850,France,Male,56,1,169743.83,0,0,155850.4,1
501,France,Female,34,5,0,1,0,27380.99,0
418,France,Male,34,8,155973.88,1,0,154208.96,0
797,Spain,Male,59,4,129321.44,1,1,93624.55,0
788,France,Female,42,6,138650.49,1,0,64746.07,0
699,Spain,Male,43,2,136487.86,1,0,82815.93,0
616,France,Male,18,6,0,1,1,27308.58,0
651,France,Female,41,4,38617.2,1,1,104876.8,0
654,France,Female,28,7,0,1,0,151316.37,0
676,France,Female,34,8,82909.14,1,0,91817.38,1
708,France,Female,54,8,145151.4,0,1,125311.17,1
499,Spain,Female,42,0,147187.84,1,1,14868.94,1
689,France,Male,39,4,0,1,0,196112.45,0
850,Spain,Male,54,7,108185.81,0,0,24093.4,1
502,France,Male,30,4,0,1,1,66263.87,0
643,France,Male,34,7,0,0,1,100304.13,0
762,France,Male,28,2,0,1,0,167909.52,0
719,France,Male,49,5,105918.1,1,1,16246.59,0
789,France,Male,27,6,0,1,0,103603.65,0
553,Spain,Male,42,7,0,1,0,7680.23,0
448,Spain,Male,25,2,0,0,0,95215.73,0
632,France,Male,42,6,59972.26,0,1,148172.94,0
669,Spain,Male,25,7,157228.61,1,0,124382.9,0
654,Spain,Male,34,5,0,1,0,159311.46,0
726,France,Female,38,4,0,0,0,6787.48,0
596,France,Male,21,4,210433.08,0,1,197297.77,1
733,France,Female,30,1,102452.71,1,0,21556.95,0
529,Spain,Female,35,5,0,1,0,56518,0
493,France,Female,37,8,142987.46,1,0,158840.99,0
615,Spain,Female,29,7,143330.56,1,1,126396.01,0
600,France,Female,49,6,0,0,1,148087.88,1
666,France,Male,36,4,120165.4,1,0,33701.5,0
644,Spain,Male,54,6,0,0,1,84622.37,0
692,France,Female,36,4,0,1,0,185580.89,1
707,France,Male,73,6,66573.17,1,1,62768.8,0
603,France,Male,40,4,102833.46,1,1,38829.11,0
671,France,Female,34,5,164757.56,1,0,110748.88,0
568,Spain,Female,36,10,153610.61,1,1,54083.8,1
598,Spain,Female,35,8,0,0,1,88658.73,0
606,Spain,Male,42,10,0,1,0,177938.52,0
850,France,Female,36,3,169025.83,1,0,174235.06,0
644,Spain,Female,26,4,153455.72,1,1,82696.84,0
655,France,Male,37,4,0,1,1,142415.97,0
850,France,Male,30,10,153972.89,1,0,62811.03,0
683,Spain,Male,34,9,114609.55,0,1,25339.29,0
663,France,Male,37,7,143625.83,0,1,176487.05,0
682,France,Female,38,1,116520.28,1,1,49833.5,1
639,France,Male,77,6,80926.02,1,1,55829.25,0
704,France,Male,23,6,166594.78,1,1,155823.2,0
691,France,Female,40,0,115465.98,1,1,60622.61,0
599,France,Male,34,8,0,1,1,174196.68,0
573,France,Female,36,1,0,1,1,56905.38,0
589,France,Female,41,7,92618.62,1,1,101178.85,0
620,France,Female,25,8,141825.88,1,1,73857.94,1
647,Spain,Male,28,6,149594.02,1,0,102325.19,0
737,Spain,Female,39,7,130051.66,0,0,55356.39,1
634,France,Female,41,7,0,1,1,131284.93,0
660,France,Male,38,4,0,0,0,88080.43,0
666,France,Female,37,2,158468.76,0,1,93266.01,0
696,France,Male,44,8,161889.79,0,0,75562.47,0
836,France,Female,29,9,133681.78,1,1,153747.73,0
667,Spain,Female,34,5,0,1,0,163830.64,0
596,Spain,Male,20,3,187294.46,1,0,103456.47,0
430,France,Male,31,5,0,1,0,95655.16,0
596,Spain,Male,67,6,0,1,1,138350.74,0
599,France,Male,28,7,119706.22,0,0,31190.42,0
519,France,Female,22,8,0,0,1,167553.06,0
721,France,Female,45,7,138523.2,0,0,59604.45,1
603,Spain,Female,56,5,90778.76,1,0,162223.67,1
572,France,Male,47,4,99353.42,1,0,196549.85,1
453,France,Female,40,1,111524.49,1,1,120373.84,1
668,France,Female,37,7,128645.67,1,0,92149.64,0
762,France,Male,35,1,117458.51,0,1,178361.48,1
633,France,Female,39,9,129189.15,0,0,170998.83,0
647,Spain,Male,33,7,121260.19,1,0,77216.48,0
796,Spain,Male,56,6,94231.13,0,0,121164.6,1
733,France,Male,39,1,0,1,1,141841.31,0
556,France,Male,34,8,163757.06,1,1,104000.06,0
489,Spain,Male,58,4,0,1,1,191419.32,0
639,France,Male,22,4,0,1,0,28188.96,0
715,France,Male,35,2,141005.47,1,1,60407.93,0
807,France,Female,42,9,105356.09,1,1,130489.37,0
714,Spain,Male,34,5,0,1,0,193040.32,0
626,France,Female,23,6,85897.95,1,0,109742.8,0
697,France,Male,36,7,0,1,1,74760.32,0
850,France,Female,31,4,164672.66,0,1,61936.1,0
737,France,Female,45,2,99169.67,1,1,78650.95,0
812,France,Male,29,6,0,0,0,168023.6,0
583,France,Male,36,8,0,0,1,5571.59,0
730,France,Female,37,5,124053.03,1,0,118591.67,0
677,France,Male,36,4,0,1,0,7824.31,0
748,France,Female,40,3,103499.09,0,0,38153.19,0
753,France,Female,38,9,151766.71,1,1,180829.99,0
634,Spain,Female,36,1,0,1,1,143960.72,0
622,France,Male,29,7,101486.96,1,1,8788.35,0
699,France,Male,36,2,123601.56,1,0,103557.85,0
570,France,Male,38,1,127201.58,1,0,147168.28,1
552,France,Male,33,3,144962.74,1,0,58844.84,1
619,France,Female,48,4,0,0,0,18094.96,1
714,Spain,Male,33,8,122017.19,0,0,162515.17,0
503,Spain,Male,32,9,100262.88,1,1,157921.25,0
685,Spain,Female,43,6,117302.62,0,0,68701.73,0
606,France,Female,35,0,135984.15,1,0,186778.89,0
678,France,Male,38,3,0,1,0,66561.6,0
724,France,Male,31,2,160997.54,0,1,64831.36,0
779,France,Female,37,2,128389.63,1,1,6589.16,1
638,Spain,Male,35,1,0,1,0,165370.66,0
610,Spain,Female,50,5,130554.51,1,0,184758.17,1
646,France,Female,57,6,90212,1,0,13911.27,1
628,France,Female,29,9,71996.29,1,1,34857.46,0
528,France,Female,32,4,85615.66,1,0,156192.43,0
432,France,Female,27,6,62339.81,0,0,53874.67,0
622,Spain,Female,47,6,142319.03,0,0,100183.05,0
721,France,Male,54,5,0,1,1,4493.12,0
614,Spain,Male,36,5,0,1,0,130610.78,0
634,France,Female,24,2,87413.19,1,0,63340.65,0
742,France,Female,29,4,0,1,1,180066.59,0
516,France,Female,45,4,0,1,0,95273.73,1
718,France,Male,35,3,97560.16,1,1,53511.74,0
636,France,Male,30,8,141787.31,1,1,109685.61,0
691,Spain,Male,36,7,129934.64,0,0,75664.56,1
698,France,Female,37,2,166178.02,1,1,71972.95,0
712,Spain,Female,39,5,163097.55,1,1,23702.42,0
659,France,Male,20,8,0,0,0,112572.02,0
573,Spain,Male,44,8,0,0,0,62424.46,0
778,France,Female,35,1,151958.19,1,1,131238.37,1
732,France,Male,46,0,0,1,1,184350.78,0
550,France,Male,33,4,118400.91,0,1,13999.64,1
790,Spain,Male,20,8,0,1,0,168152.76,0
665,France,Female,43,2,116322.27,1,0,35640.12,1
728,Spain,Female,43,5,0,1,1,120088.17,0
645,Spain,Female,29,4,0,1,1,74346.11,0
647,France,Male,30,6,143138.91,1,0,2955.46,0
596,Spain,Male,32,4,0,0,1,146504.35,0
610,France,Male,40,9,0,1,1,149602.54,0
512,France,Male,36,0,129804.17,1,0,53020.9,0
768,France,Male,37,9,108308.11,1,0,41788.25,1
666,France,Male,30,3,110153.27,0,1,74849.46,0
700,France,Female,30,4,116377.48,1,1,134417.31,0
651,France,Female,37,10,117791.06,1,1,75837.58,0
542,Spain,Female,26,2,0,1,1,54869.54,0
686,France,Female,35,8,105419.73,1,0,35356.46,0
850,France,Female,47,4,99219.47,1,1,122141.13,0
658,France,Female,55,8,119327.93,0,1,119439.66,0
448,France,Female,36,6,83947.12,1,0,81999.53,0
609,Spain,Male,32,4,99883.16,1,1,120594.85,0
704,France,Male,50,4,165438.26,1,0,120770.75,1
698,France,Male,31,1,156111.24,0,0,134790.74,0
759,France,Male,44,2,111095.58,1,0,100137.7,0
677,France,Female,56,0,119963.45,0,0,158325.87,1
544,Spain,Male,22,4,0,1,0,70007.67,0
567,Spain,Male,35,8,153137.74,1,0,88659.07,0
490,Spain,Male,40,6,156111.08,0,0,190889.13,0
626,France,Male,34,7,113014.7,1,1,56646.28,0
718,France,Male,43,5,132615.73,1,0,32999.1,0
616,France,Male,44,5,102016.38,0,1,178235.37,1
772,France,Female,35,9,0,0,1,25448.31,0
561,France,Male,32,5,0,1,0,84871.99,0
814,France,Male,49,8,0,0,0,157822.54,0
651,France,Female,56,4,0,0,0,84383.22,1
538,France,Female,42,4,80380.24,1,0,119216.46,0
600,France,Female,26,6,108909.12,1,0,82547.01,0
654,France,Female,35,2,90865.8,1,1,86764.46,0
622,France,Male,40,4,99799.76,1,0,197372.13,0
682,France,Male,28,10,200724.96,0,1,82872.64,1
610,Spain,Female,37,10,140363.95,1,1,129563.86,0
795,France,Female,36,1,151844.64,1,1,135388.89,0
557,France,Female,27,2,0,0,1,4497.55,0
824,France,Male,49,8,133231.48,1,1,67885.37,0
698,France,Male,27,7,0,1,0,111471.55,0
630,France,Female,36,8,126598.99,1,1,134407.93,0
609,France,Female,71,6,113317.1,1,0,108258.22,1
694,France,Male,47,4,0,1,0,197528.62,0
681,France,Female,58,8,93173.88,1,1,139761.25,0
721,Spain,Female,32,10,0,1,0,136119.96,1
563,France,Male,44,7,105007.31,1,1,197812.16,0
654,Spain,Female,32,2,0,1,1,51972.92,1
659,Spain,Male,27,4,0,1,0,99341.87,0
674,France,Female,44,4,131593.85,0,1,171345.02,1
576,France,Male,44,9,119530.52,1,0,119056.68,1
566,France,Male,54,4,118614.6,1,1,172601.62,0
545,France,Male,37,9,95829.13,0,1,104936.88,0
798,France,Male,36,1,0,1,1,159044.1,0
757,France,Male,38,0,0,1,0,83263.06,0
641,France,Male,50,6,153590.73,1,1,130910.78,0
718,France,Male,29,2,0,1,0,126336.72,0
699,France,Male,64,9,113109.52,1,0,27980.8,1
623,France,Female,35,0,130557.24,1,1,47880.71,0
644,France,Male,40,8,93183.19,1,0,73882.49,0
586,France,Male,58,7,151933.63,1,0,162960.05,1
500,France,Male,30,2,125495.64,1,1,68807.47,0
583,France,Female,42,7,0,1,0,144039.05,0
595,France,Female,26,8,118547.72,1,1,151192.18,0
670,Spain,Male,43,1,97792.21,0,0,120225.62,0
610,France,Male,41,6,0,0,0,56118.81,1
814,Spain,Female,72,2,0,0,1,130853.03,0
660,France,Female,40,8,167181.01,1,1,185156.94,0
580,France,Male,35,9,121355.19,0,1,35671.45,0
850,France,Female,81,1,0,1,1,59568.24,0
676,Spain,Male,35,0,0,0,0,139911.58,0
578,France,Male,46,5,113226.47,1,0,56770.76,0
579,France,Female,33,1,118392.75,1,1,157564.75,0
711,France,Female,52,8,145262.54,0,1,131473.31,0
692,France,Male,40,6,163505.16,0,0,90424.09,0
760,Spain,Female,33,1,118114.28,0,1,156660.21,0
630,France,Female,51,0,108449.23,0,0,88372.69,1
808,France,Male,32,1,0,1,1,46200.71,0
611,France,Female,36,10,103294.56,1,0,160548.12,0
697,France,Female,42,1,0,1,0,1262.83,1
655,France,Female,38,6,0,1,1,188639.28,0
601,Spain,Male,28,6,0,1,0,14665.28,0
755,France,Male,42,2,119919.12,1,0,156868.21,0
553,France,Male,37,1,0,1,0,30461.55,0
723,France,Male,28,4,0,1,1,123885.88,0
507,Spain,Female,34,4,0,1,1,60688.38,0
777,France,Male,43,1,0,1,0,21785.91,0
566,France,Male,34,3,0,0,0,188135.69,0
732,France,Male,26,7,0,1,0,154364.66,0
697,France,Female,42,10,0,1,0,61312.15,0
555,France,Male,29,4,128744.04,1,1,47454.93,0
584,France,Female,62,9,137727.34,0,1,121102.9,0
705,France,Female,44,10,106731.58,1,0,137419.87,1
688,France,Female,38,7,123544.21,1,1,157664.02,0
626,France,Female,37,2,133968.96,1,0,148689.65,0
636,Spain,Male,76,9,126534.6,1,1,39789.62,0
719,Spain,Female,35,8,0,1,1,165162.4,0
706,Spain,Male,30,6,87609.68,0,0,137674.55,1
731,Spain,Male,41,3,0,1,0,101371.72,0
738,Spain,Male,49,3,0,1,1,65066.48,1
426,France,Male,34,9,0,1,0,107876.91,0
622,Spain,Female,36,0,108960,1,0,111180.3,1
701,Spain,Female,30,2,0,1,0,115650.63,0
512,France,Male,51,6,144953.31,1,1,165035.17,0
635,France,Male,41,4,103544.88,1,0,193746.55,0
685,France,Male,33,6,0,1,0,58458.26,0
609,France,Male,53,7,0,0,1,52332.85,0
598,France,Male,38,1,101487.18,1,1,75959.1,1
708,France,Male,52,10,105355.81,1,0,123.07,1
574,Spain,Male,36,4,77967.5,1,0,167066.95,1
629,France,Male,44,5,0,0,0,117572.59,1
422,Spain,Female,54,4,0,1,1,7166.71,0
656,Spain,Male,28,8,120047.77,1,1,137173.39,0
697,France,Male,32,7,175464.85,1,0,116442.42,1
718,France,Male,52,8,79475.3,1,1,32421.32,1
586,France,Male,37,8,167735.69,0,1,104665.79,0
481,Spain,Female,37,8,0,1,0,44215.86,0
749,France,Female,33,1,74385.98,1,0,20164.47,0
561,France,Male,49,5,94754,1,1,26691.31,0
676,Spain,Male,27,4,0,0,1,107955.67,0
615,France,Male,43,3,86920.86,1,1,150048.37,0
582,France,Female,39,1,132077.48,1,0,192255.15,0
601,France,Male,40,10,127847.86,0,0,173245.68,0
708,France,Male,34,3,0,0,1,121457.88,1
708,France,Male,42,9,176702.36,1,1,104804.74,0
797,France,Female,33,10,83555.58,0,0,69767.14,0
682,France,Male,26,8,0,1,0,178373.43,0
694,Spain,Female,39,9,0,0,0,99924.04,0
490,France,Female,40,1,0,1,1,49594.19,1
828,Spain,Male,42,10,0,1,1,186071.14,0
594,Spain,Female,38,7,96858.35,1,0,77511.45,0
579,Spain,Male,33,1,0,1,1,54816.57,0
723,France,Female,35,0,0,0,1,61290.99,0
619,France,Female,42,8,132796.04,1,1,191821.35,1
794,Spain,Female,30,1,154970.54,0,1,156768.45,0
674,France,Male,44,3,88902.21,1,0,73731.32,0
418,France,Male,28,7,98738.92,1,0,122190.22,0
502,France,Male,33,8,0,1,1,123509.01,0
678,France,Female,50,6,0,1,0,8199.5,0
599,France,Male,40,10,137456.28,1,1,14113.11,0
736,France,Male,29,4,0,0,0,51705.01,0
